license_no,latitude,longitude,GEOID
101252461,37.251285553000002,-79.941253662099996,5106
101252466,37.258827209499998,-76.741821289100002,5101
101252470,36.864864349400001,-76.303421020499997,5103
101252484,37.299987793000000,-80.008186340300000,5106
101252486,36.734199523900003,-78.133338928200004,5105
101252490,38.858753204300001,-77.226112365700004,5111
101252496,37.540180206300001,-77.429405212399999,5103
101252501,36.844928741499999,-76.166137695299994,5102
101252503,37.540180206300001,-77.429405212399999,5103
101252509,37.493537902800000,-77.470291137700002,5103
101252514,37.073802948000001,-76.355583190900006,5102
101252515,38.024085998499999,-78.442153930700002,5105
101252517,38.032032012899997,-78.498718261700006,5105
101252518,38.414943695100000,-77.405593872099999,5101
101252519,37.584976196299998,-77.512535095199993,5107
101252531,38.887561798100002,-77.379333496100003,5110
101252534,37.540180206300001,-77.429405212399999,5103
101252535,38.887561798100002,-77.379333496100003,5110
101252538,37.540557861300002,-77.431358337399999,5103
101252540,36.930923461900001,-82.644500732400004,5109
101252545,38.869678497300001,-77.170379638699998,5111
101252546,38.776069641100001,-77.177062988299994,5108
101252547,38.031440734900002,-78.499359130900004,5105
101252548,38.704872131300000,-77.140220642100005,5108
101252549,37.251285553000002,-79.941253662099996,5106
101252553,38.929546356199999,-77.224250793500005,5111
101252556,37.890174865699997,-78.873252868700007,5105
101252560,37.252014160199998,-79.941719055199997,5106
101252565,38.030818939200003,-78.453033447300001,5105
101252569,38.132522582999997,-78.433479309099994,5105
101252572,38.887561798100002,-77.379333496100003,5110
101252575,38.887561798100002,-77.379333496100003,5110
101252581,38.931495666499998,-77.175231933600003,5108
101252582,38.414943695100000,-77.405593872099999,5101
101252598,38.926933288599997,-78.195022582999997,5106
101252599,37.299987793000000,-80.008186340300000,5106
101252601,38.878704071000001,-77.237007141099994,5111
101252605,38.931949615500002,-78.197807311999995,5106
101252615,37.293937683099998,-82.061698913599997,5109
101252621,38.766155242899998,-77.479019164999997,5110
101252624,36.854991912800003,-76.194007873499999,5102
101252632,37.188056945800000,-80.411178588900000,5109
101252636,37.506984710700003,-77.595878601099997,5107
101252639,36.653575897200000,-79.872451782200002,5109
101252641,37.083305358899999,-76.474937439000001,5102
101252643,37.256645202599998,-79.942405700699993,5106
101252646,37.182891845699999,-77.362869262700002,5103
101252647,38.704872131300000,-77.140220642100005,5108
101252651,38.633182525599999,-77.283248901400000,5111
101252652,38.864852905299998,-78.519493103000002,5106
101252655,36.809490203899998,-76.130043029800007,5102
101252656,38.795143127400003,-77.168922424300007,5108
101252659,38.858753204300001,-77.226112365700004,5111
101252663,38.309055328399999,-77.488151550300003,5101
101252671,36.733211517299999,-78.132354736300002,5105
101252675,36.578346252400003,-79.404251098600000,5105
101252681,37.539302825900002,-77.431159973099994,5103
101252686,38.929546356199999,-77.224250793500005,5111
101252688,38.853969573999997,-77.224472045900001,5111
101252689,38.858753204300001,-77.226112365700004,5111
101252695,38.031440734900002,-78.499359130900004,5105
101252699,37.267505645800000,-77.399848938000005,5104
101252707,38.929546356199999,-77.224250793500005,5111
101252713,37.411403655999997,-77.649169921899997,5107
101252723,37.465705871600001,-77.659019470199993,5107
101252734,38.858180999799998,-77.225975036600005,5111
101252769,37.252014160199998,-79.941719055199997,5106
101252773,36.637641906699997,-80.269554138199993,5109
101252775,36.734199523900003,-78.133338928200004,5105
101252782,38.704872131300000,-77.140220642100005,5108
101252785,37.552124023399998,-77.562362670900001,5107
101252794,37.256107330299997,-76.807670593300003,5101
101252796,38.219345092799998,-77.498146057100001,5107
101252798,38.937480926500001,-77.180580139200003,5110
101252807,38.704872131300000,-77.140220642100005,5108
101252812,36.861274719199997,-76.301757812500000,5103
101252814,38.673694610600002,-77.339897155800003,5111
101252816,39.191738128700003,-78.191711425799994,5110
101252817,37.540180206300001,-77.429405212399999,5103
101252820,37.493537902800000,-77.470291137700002,5103
101252830,38.792518615699997,-77.300872802699999,5111
101252833,38.032070159900002,-78.498809814500007,5105
101252838,36.824813842799998,-76.303939819299998,5103
101252841,38.849380493200002,-77.301147460899998,5111
101252842,38.032032012899997,-78.498718261700006,5105
101252844,37.626686096199997,-77.385681152299995,5107
101252849,38.031440734900002,-78.499359130900004,5105
101252855,38.858753204300001,-77.226112365700004,5111
101252858,38.831554412800003,-77.209014892599996,5111
101252871,38.858753204300001,-77.226112365700004,5111
101252879,38.309432983400001,-77.482719421400006,5101
101252880,38.031440734900002,-78.499359130900004,5105
101252881,38.937351226799997,-77.176414489699994,5110
101252885,38.868961334200002,-77.234558105500000,5111
101252888,38.888027191200003,-77.128120422400002,5108
101252893,38.888942718499997,-77.128585815400001,5108
101252899,38.032032012899997,-78.498718261700006,5105
101252905,38.853969573999997,-77.224472045900001,5111
101252909,38.858753204300001,-77.226112365700004,5111
101252911,37.251392364499999,-77.366340637199997,5104
101252919,39.191303253199997,-78.196174621599994,5110
101252920,36.898498535199998,-76.281669616700000,5103
101252921,36.851394653299998,-81.504341125500005,5109
101252923,38.739238739000001,-77.074264526400000,5108
101252927,38.827926635700003,-77.126838684099994,5108
101252928,38.069885253899997,-78.675422668500005,5105
101252929,38.889419555700002,-77.221817016599999,5111
101252932,37.124755859399997,-81.494064331100006,5109
101252933,38.309196472200000,-77.482940673800002,5101
101252935,38.309196472200000,-77.482940673800002,5101
101252944,37.247539520300002,-76.662261962900004,5101
101252945,37.022537231400001,-76.330764770499997,5103
101252949,38.929546356199999,-77.224250793500005,5111
101252954,37.493537902800000,-77.470291137700002,5103
101252957,37.250518798800002,-79.945793151900006,5106
101252958,37.540180206300001,-77.429405212399999,5103
101252963,39.191303253199997,-78.196174621599994,5110
101252965,37.539302825900002,-77.431159973099994,5103
101252970,36.860511779799999,-76.302894592300007,5103
101252977,38.634799957299997,-77.283988952599998,5111
101252982,38.861858367899998,-77.129180908199999,5108
101252994,38.032733917199998,-78.499328613299994,5105
101252997,37.094005584700000,-81.821113586400003,5109
101253002,38.867115020800000,-77.237297058099998,5111
101253003,37.264545440699997,-80.030761718799994,5109
101253007,38.931987762500000,-78.197616577100007,5106
101253013,38.917232513400002,-77.232185363799999,5111
101253014,37.169929504400002,-80.419570922899993,5109
101253015,38.858753204300001,-77.226112365700004,5111
101253017,37.073802948000001,-76.355583190900006,5102
101253019,37.265453338599997,-80.033142089799995,5109
101253023,37.255836486800000,-79.942871093799994,5106
101253035,38.887561798100002,-77.379333496100003,5110
101253036,36.791728973399998,-76.230972289999997,5104
101253045,37.089492797900000,-80.503906250000000,5109
101253046,37.553165435799997,-77.451606750500005,5103
101253055,37.147865295400003,-80.414344787600001,5109
101253059,36.695041656500003,-79.863914489699994,5109
101253067,38.872127532999997,-77.223091125500005,5111
101253070,38.935207366900002,-77.181121826199998,5110
101253073,38.888942718499997,-77.128585815400001,5108
101253074,36.833774566700001,-81.512306213399995,5109
101253078,38.031440734900002,-78.499359130900004,5105
101253085,37.469257354699998,-77.534873962399999,5107
101253087,36.869655609100001,-76.417030334499998,5103
101253088,37.207141876199998,-80.398284912099996,5109
101253090,36.671794891399998,-80.923866271999998,5109
101253091,38.887474060099997,-77.379257202100007,5110
101253093,38.865379333500002,-77.238891601600002,5111
101253095,37.264545440699997,-80.030761718799994,5109
101253098,37.493537902800000,-77.470291137700002,5103
101253119,37.584976196299998,-77.512535095199993,5107
101253124,36.671794891399998,-80.923866271999998,5109
101253125,37.537033081099999,-77.431495666499998,5103
101253126,36.768653869600001,-80.736930847200000,5109
101253128,39.076316833500002,-77.476409912099996,5110
101253131,38.828922271700002,-77.110542297400002,5108
101253133,38.894561767600003,-77.191604614300005,5108
101253136,38.051628112800003,-78.548873901400000,5105
101253137,38.795143127400003,-77.168922424300007,5108
101253145,37.276111602800000,-80.024574279800007,5109
101253147,38.032032012899997,-78.498718261700006,5105
101253149,38.283821105999998,-77.454658508300000,5101
101253156,38.868358612100003,-77.237205505399999,5111
101253157,37.540180206300001,-77.429405212399999,5103
101253172,38.968616485600002,-77.342765808099998,5111
101253183,37.630519866900002,-77.527221679700006,5107
101253184,36.863624572799999,-76.026290893600006,5102
101253185,38.888027191200003,-77.128120422400002,5108
101253186,36.713775634800001,-78.913574218799994,5105
101253192,38.767398834200002,-77.484977722200000,5110
101253198,37.658634185799997,-77.575134277299995,5107
101253200,37.020107269299999,-76.438346862800003,5103
101253206,36.731346130399999,-78.117286682100001,5105
101253208,38.737487793000000,-77.077796935999999,5108
101253215,37.584167480500000,-77.513404846200004,5107
101253220,37.793125152599998,-75.602340698199995,5102
101253223,38.881942748999997,-77.170486450200002,5108
101253225,38.858753204300001,-77.226112365700004,5111
101253229,38.637619018599999,-77.285072326700003,5111
101253230,38.879676818800000,-77.231460571300005,5111
101253234,37.540180206300001,-77.429405212399999,5103
101253235,38.031440734900002,-78.499359130900004,5105
101253236,37.539943695100000,-77.431251525899995,5103
101253237,38.024085998499999,-78.442153930700002,5105
101253238,36.593669891399998,-79.431594848600000,5105
101253239,37.889541626000003,-76.873229980500000,5101
101253245,37.415966033899998,-79.180770874000004,5106
101253246,37.540180206300001,-77.429405212399999,5103
101253248,37.540546417199998,-77.431198120100007,5103
101253249,38.929546356199999,-77.224250793500005,5111
101253260,37.239593505899997,-81.257926940900006,5109
101253274,38.636867523200003,-77.285453796400006,5111
101253275,37.583850860600002,-77.513816833500002,5107
101253281,37.576553344700002,-77.510108947800006,5107
101253282,37.592350006099998,-77.531532287600001,5107
101253283,38.888942718499997,-77.128585815400001,5108
101253286,37.022518157999997,-76.330780029300001,5103
101253291,36.860511779799999,-76.302894592300007,5103
101253292,37.539943695100000,-77.431251525899995,5103
101253295,38.731632232700001,-77.103157043500005,5108
101253299,39.113769531300001,-77.530952453599994,5110
101253302,37.540466308600003,-77.443023681599996,5103
101253309,36.860511779799999,-76.302894592300007,5103
101253312,36.695041656500003,-79.863914489699994,5109
101253319,38.704872131300000,-77.140220642100005,5108
101253327,36.858875274699997,-76.304023742699997,5103
101253335,37.265453338599997,-80.033142089799995,5109
101253343,38.042186737100003,-78.502334594700002,5105
101253354,37.553672790500002,-77.452507018999995,5103
101253359,38.406291961699999,-78.858032226600002,5106
101253361,36.862564086900001,-76.304977417000003,5103
101253367,37.584976196299998,-77.512535095199993,5107
101253373,36.876148223900003,-76.438232421899997,5104
101253379,37.419994354200000,-79.171058654800007,5106
101253380,37.540180206300001,-77.429405212399999,5103
101253383,37.535949707000000,-77.425277710000003,5103
101253390,38.843601226799997,-77.290031433099998,5111
101253399,38.929546356199999,-77.224250793500005,5111
101253405,37.586120605500000,-77.514564514200003,5107
101253406,38.455234527599998,-78.011772155800003,5107
101253407,37.412151336699999,-79.175849914599993,5106
101253408,37.405941009499998,-77.659996032699993,5104
101253410,38.326850891100001,-77.041328430199997,5101
101253411,37.540180206300001,-77.429405212399999,5103
101253413,36.592903137199997,-79.430969238299994,5105
101253417,37.251285553000002,-79.941253662099996,5106
101253418,38.868961334200002,-77.234558105500000,5111
101253421,38.850860595699999,-77.304512023900003,5111
101253422,38.045272827100000,-78.520874023399998,5105
101253424,37.539176940899999,-77.432579040500002,5103
101253427,38.858753204300001,-77.226112365700004,5111
101253432,38.709636688200000,-77.801292419399999,5105
101253434,38.873439788799999,-77.310470581100006,5111
101253436,37.415466308600003,-79.169616699200006,5106
101253440,37.493537902800000,-77.470291137700002,5103
101253455,39.078754425000000,-77.476104736300002,5110
101253457,38.850860595699999,-77.304512023900003,5111
101253460,38.031440734900002,-78.499359130900004,5105
101253462,37.626174926799997,-77.527214050300003,5107
101253466,38.915008544899997,-77.234245300300003,5111
101253473,37.073802948000001,-76.355583190900006,5102
101253475,36.837673187299998,-76.213439941399997,5103
101253476,38.807968139600000,-77.625892639200003,5110
101253482,37.251285553000002,-79.941253662099996,5106
101253484,38.937480926500001,-77.180580139200003,5110
101253485,38.889118194600002,-77.128646850600006,5108
101253487,37.584976196299998,-77.512535095199993,5107
101253491,37.517124176000003,-77.598724365199999,5107
101253503,38.889118194600002,-77.128646850600006,5108
101253504,36.861274719199997,-76.301757812500000,5103
101253505,38.858753204300001,-77.226112365700004,5111
101253506,38.767784118700000,-77.161331176800005,5108
101253510,38.888732910199998,-77.127380371100003,5108
101253515,38.770065307599999,-77.489395141599999,5101
101253520,38.633903503399999,-77.275749206499995,5111
101253523,37.553672790500002,-77.452507018999995,5103
101253525,38.888942718499997,-77.128585815400001,5108
101253527,39.119533538799999,-78.201156616199995,5110
101253531,36.861274719199997,-76.301757812500000,5103
101253533,38.094188690199999,-78.985557556200007,5106
101253535,38.882930755600000,-77.106323242200006,5108
101253538,36.734199523900003,-78.133338928200004,5105
101253549,36.858875274699997,-76.304023742699997,5103
101253551,38.824096679699998,-77.104576110799997,5108
101253553,37.539943695100000,-77.431251525899995,5103
101253554,37.540180206300001,-77.429405212399999,5103
101253558,37.264961242699997,-79.939682006799998,5106
101253559,38.858753204300001,-77.226112365700004,5111
101253563,38.032119751000003,-78.499382018999995,5105
101253564,38.850860595699999,-77.304512023900003,5111
101253576,38.024085998499999,-78.442153930700002,5105
101253581,36.742218017600003,-76.241508483900006,5104
101253587,37.251285553000002,-79.941253662099996,5106
101253593,37.635120391800001,-77.355987548800002,5107
101253596,38.766155242899998,-77.479019164999997,5110
101253602,38.828514099099998,-77.110923767100005,5108
101253604,36.930923461900001,-82.644500732400004,5109
101253608,37.553672790500002,-77.452507018999995,5103
101253609,37.540180206300001,-77.429405212399999,5103
101253611,38.858753204300001,-77.226112365700004,5111
101253614,38.767784118700000,-77.161331176800005,5108
101253617,37.539943695100000,-77.431251525899995,5103
101253618,38.454895019500000,-78.011360168500005,5107
101253623,37.465705871600001,-77.659019470199993,5107
101253626,36.846839904799999,-76.187019348099994,5102
101253628,36.915992736800000,-76.235900878899997,5102
101253630,39.157756805399998,-78.190032959000007,5110
101253631,37.577594757100002,-77.395881652800000,5103
101253633,38.090721130399999,-78.989799499499995,5106
101253635,39.036960601799997,-77.504547119099996,5110
101253636,36.875846862800003,-76.438362121599994,5104
101253646,38.864997863799999,-77.231391906699997,5111
101253649,37.251285553000002,-79.941253662099996,5106
101253651,38.888942718499997,-77.128585815400001,5108
101253652,36.995944976799997,-79.892463684099994,5105
101253659,36.931049346899997,-82.644424438499996,5109
101253661,37.047100067099997,-76.459754943799993,5102
101253665,38.879676818800000,-77.231460571300005,5111
101253669,36.875953674300000,-82.758308410599994,5109
101253671,38.868358612100003,-77.237205505399999,5111
101253675,38.887561798100002,-77.379333496100003,5110
101253677,36.843280792199998,-76.189582824699997,5102
101253680,37.584976196299998,-77.512535095199993,5107
101253682,37.512805938699998,-77.529815673800002,5107
101253692,37.251285553000002,-79.941253662099996,5106
101253698,38.032032012899997,-78.498718261700006,5105
101253699,38.858753204300001,-77.226112365700004,5111
101253702,38.865379333500002,-77.238861084000007,5111
101253704,38.853969573999997,-77.224472045900001,5111
101253705,37.333572387700002,-79.978019714400006,5109
101253709,37.255836486800000,-79.942871093799994,5106
101253711,37.073802948000001,-76.355583190900006,5102
101253713,37.584304809599999,-77.513198852499997,5107
101253716,37.540466308600003,-77.443023681599996,5103
101253719,37.586120605500000,-77.514564514200003,5107
101253723,39.195659637500000,-78.193077087399999,5110
101253724,37.413391113300001,-79.170120239300005,5106
101253726,38.887561798100002,-77.379333496100003,5110
101253731,37.540866851799997,-77.429649353000002,5103
101253734,38.219345092799998,-77.498146057100001,5107
101253736,38.633903503399999,-77.275749206499995,5111
101253742,38.032032012899997,-78.498718261700006,5105
101253743,38.031440734900002,-78.499359130900004,5105
101253754,37.421150207499998,-76.542366027800000,5101
101253755,37.584846496600001,-77.512649536100000,5107
101253756,37.252014160199998,-79.941719055199997,5106
101253761,38.094127655000001,-78.986412048299997,5106
101253763,38.851398467999999,-77.050201415999993,5108
101253772,37.413391113300001,-79.170120239300005,5106
101253785,37.548206329300001,-77.564979553200004,5107
101253788,37.540592193599998,-77.431968689000001,5103
101253789,37.252014160199998,-79.941719055199997,5106
101253794,37.246635437000002,-76.662895202599998,5101
101253801,37.566413879400002,-77.541114807100001,5107
101253804,37.419994354200000,-79.171058654800007,5106
101253808,37.335968017600003,-77.327987670900001,5104
101253809,37.419994354200000,-79.171058654800007,5106
101253810,37.071582794199998,-76.479804992699997,5102
101253816,38.739238739000001,-77.074264526400000,5108
101253819,37.603496551500001,-77.544265747099999,5107
101253820,38.962356567400001,-77.364555358900006,5111
101253821,36.837520599400001,-76.350250244099996,5103
101253825,37.539943695100000,-77.431251525899995,5103
101253826,38.675266265899999,-77.264778137199997,5111
101253827,37.055313110400000,-76.407760620100007,5102
101253828,38.032032012899997,-78.498718261700006,5105
101253829,36.746372222900000,-76.244918823199995,5104
101253830,36.862133026099997,-76.134300231899999,5102
101253831,36.744712829599997,-76.244125366199995,5104
101253832,38.094081878700003,-78.985343933099998,5106
101253835,38.915618896500000,-77.230110168500005,5111
101253837,37.251285553000002,-79.941253662099996,5106
101253838,38.929546356199999,-77.224250793500005,5111
101253841,38.031440734900002,-78.499359130900004,5105
101253843,36.578346252400003,-79.404251098600000,5105
101253844,36.862506866499999,-76.397377014200003,5103
101253845,38.635746002200001,-77.273948669399999,5111
101253848,38.766376495400003,-77.481254577599998,5110
101253850,38.882835388200000,-77.115425109900002,5108
101253851,36.861274719199997,-76.301757812500000,5103
101253852,36.749053955100003,-83.049377441399997,5109
101253854,38.309196472200000,-77.482940673800002,5101
101253855,37.540180206300001,-77.429405212399999,5103
101253856,38.259063720699999,-78.119094848600000,5107
101253862,37.539733886699999,-77.428535461400003,5103
101253863,38.858753204300001,-77.226112365700004,5111
101253865,38.384120941200003,-78.976921081499995,5106
101253867,38.767784118700000,-77.161331176800005,5108
101253876,38.739238739000001,-77.074264526400000,5108
101253877,37.089569091800001,-80.507369995100007,5109
101253878,36.860511779799999,-76.302894592300007,5103
101253881,37.465572357200003,-77.658981323199995,5107
101253882,37.540592193599998,-77.431968689000001,5103
101253889,38.032032012899997,-78.498718261700006,5105
101253891,37.227867126500001,-77.401763915999993,5103
101253892,38.888862609900002,-77.128746032699993,5108
101253893,38.858753204300001,-77.226112365700004,5111
101253896,37.055072784399997,-76.407783508300000,5102
101253898,37.084197998000000,-76.486808776900006,5102
101253900,38.636867523200003,-77.285453796400006,5111
101253901,38.936119079599997,-77.180946350100001,5110
101253902,36.817131042500002,-76.352241516099994,5103
101253903,37.540592193599998,-77.431968689000001,5103
101253906,37.136901855500000,-76.508514404300001,5102
101253913,37.602291107200003,-77.548416137700002,5107
101253914,38.802177429200000,-77.599517822300001,5110
101253917,37.413391113300001,-79.170120239300005,5106
101253930,38.861408233600002,-77.065017700200002,5108
101253936,36.837520599400001,-76.350250244099996,5103
101253937,38.858753204300001,-77.226112365700004,5111
101253939,38.032032012899997,-78.498718261700006,5105
101253940,37.541530609100001,-77.430480957000000,5103
101253941,37.264961242699997,-79.939682006799998,5106
101253944,36.953330993700000,-81.095809936500004,5109
101253945,38.032070159900002,-78.498809814500007,5105
101253950,38.888942718499997,-77.128585815400001,5108
101253951,36.783912658699997,-76.017471313499996,5102
101253956,39.022624969500001,-77.475578308099998,5110
101253957,38.888027191200003,-77.128120422400002,5108
101253958,36.997222900399997,-79.888008117699997,5105
101253959,38.858753204300001,-77.226112365700004,5111
101253963,37.580387115500002,-77.500503539999997,5107
101253968,39.013427734399997,-77.457405090300000,5110
101253970,38.845001220699999,-77.051795959499998,5108
101253973,38.947292327900001,-77.330894470199993,5111
101253975,37.264545440699997,-80.030761718799994,5109
101253976,36.593227386499997,-79.425750732400004,5105
101253985,38.818378448499999,-77.143646240199999,5108
101253986,38.032051086400003,-78.499221801800005,5105
101253987,37.506984710700003,-77.595878601099997,5107
101253988,38.865379333500002,-77.238861084000007,5111
101253994,37.540046691900002,-77.430389404300001,5103
101253996,36.845188140899999,-76.178367614699994,5102
101253999,37.586120605500000,-77.514564514200003,5107
101254000,38.024085998499999,-78.442153930700002,5105
101254002,38.032032012899997,-78.498718261700006,5105
101254004,37.539302825900002,-77.431159973099994,5103
101254005,37.658634185799997,-77.575134277299995,5107
101254006,37.184215545699999,-77.361000060999999,5103
101254011,38.865379333500002,-77.238861084000007,5111
101254012,36.861274719199997,-76.301757812500000,5103
101254013,38.704872131300000,-77.140220642100005,5108
101254018,37.500606536900001,-77.476387023900003,5103
101254021,39.080795288099999,-78.192657470699999,5110
101254022,37.584846496600001,-77.512649536100000,5107
101254023,36.861274719199997,-76.301757812500000,5103
101254026,36.844928741499999,-76.166137695299994,5102
101254028,38.094081878700003,-78.985343933099998,5106
101254030,38.962356567400001,-77.364555358900006,5111
101254031,38.872394561800000,-77.224609375000000,5111
101254038,37.231781005899997,-77.404388427699999,5103
101254039,38.858753204300001,-77.226112365700004,5111
101254041,37.586120605500000,-77.514564514200003,5107
101254046,38.406291961699999,-78.858032226600002,5106
101254050,37.262023925800001,-79.946273803699995,5106
101254051,38.094188690199999,-78.985557556200007,5106
101254053,38.859745025599999,-77.335212707500006,5111
101254061,37.251285553000002,-79.941253662099996,5106
101254062,38.929546356199999,-77.224250793500005,5111
101254064,37.062637329099999,-76.397445678699995,5103
101254066,38.094081878700003,-78.985343933099998,5106
101254067,37.089492797900000,-80.503906250000000,5109
101254076,38.719036102300002,-77.791145324699997,5105
101254079,38.888027191200003,-77.128120422400002,5108
101254082,38.824096679699998,-77.104576110799997,5108
101254083,37.087364196800003,-76.458885192899999,5102
101254085,37.089492797900000,-80.503906250000000,5109
101254086,38.032032012899997,-78.498718261700006,5105
101254088,36.898548126199998,-76.281806945800000,5103
101254090,37.259609222400002,-77.328216552699999,5104
101254093,38.949138641399998,-77.335456848099994,5111
101254095,38.455234527599998,-78.011772155800003,5107
101254096,38.019966125499998,-78.439460754400002,5105
101254098,38.094188690199999,-78.985557556200007,5106
101254101,38.868358612100003,-77.237205505399999,5111
101254102,37.509365081799999,-77.697540283199999,5107
101254104,38.637619018599999,-77.285072326700003,5111
101254106,37.552799224899999,-77.565383911100000,5107
101254109,38.023166656500003,-78.526283264200003,5105
101254119,37.255836486800000,-79.942871093799994,5106
101254124,38.858753204300001,-77.226112365700004,5111
101254127,37.658634185799997,-77.575134277299995,5107
101254128,38.032733917199998,-78.499328613299994,5105
101254131,36.898540496800003,-76.281784057600007,5103
101254138,38.633182525599999,-77.283248901400000,5111
101254145,37.575325012199997,-77.518173217799998,5107
101254151,36.721622467000003,-76.290016174300007,5104
101254153,37.256645202599998,-79.942405700699993,5106
101254154,38.963405609100001,-77.364692688000005,5111
101254157,37.306835174600003,-77.293113708500002,5104
101254163,37.540180206300001,-77.429405212399999,5103
101254165,38.032032012899997,-78.498718261700006,5105
101254166,38.032032012899997,-78.498718261700006,5105
101254167,37.251285553000002,-79.941253662099996,5106
101254168,38.025215148900003,-78.526756286600005,5105
101254170,37.089492797900000,-80.503906250000000,5109
101254171,36.898540496800003,-76.281784057600007,5103
101254176,36.775070190400001,-76.582809448199995,5104
101254177,37.494327545200001,-77.556259155299998,5107
101254178,38.867115020800000,-77.237297058099998,5111
101254184,37.413742065400001,-79.180732727099993,5106
101254186,38.767784118700000,-77.161331176800005,5108
101254190,38.858753204300001,-77.226112365700004,5111
101254200,38.824096679699998,-77.104576110799997,5108
101254206,38.767784118700000,-77.161331176800005,5108
101254207,37.414058685299999,-79.172203064000001,5106
101254209,37.335350036599998,-76.742332458500002,5101
101254210,38.858753204300001,-77.226112365700004,5111
101254212,37.246635437000002,-76.662895202599998,5101
101254215,37.956718444800003,-78.657623290999993,5105
101254216,38.858753204300001,-77.226112365700004,5111
101254218,36.749053955100003,-83.049377441399997,5109
101254221,37.264961242699997,-79.939682006799998,5106
101254223,38.865379333500002,-77.238891601600002,5111
101254225,38.032032012899997,-78.498718261700006,5105
101254227,38.032032012899997,-78.498718261700006,5105
101254238,38.858753204300001,-77.226112365700004,5111
101254240,38.704872131300000,-77.140220642100005,5108
101254241,38.219345092799998,-77.498146057100001,5107
101254242,38.767650604200000,-77.490272521999998,5110
101254243,37.493537902800000,-77.470291137700002,5103
101254244,39.190460205100003,-78.181571960400007,5110
101254245,38.190071105999998,-79.022972106899999,5106
101254246,38.092239379900001,-78.990478515600003,5106
101254247,37.356109619100003,-79.172241210899998,5106
101254249,38.031898498499999,-78.498863220199993,5105
101254250,38.949737548800002,-77.327079772900007,5111
101254252,38.922939300499998,-77.228843689000001,5111
101254257,36.846836090099998,-76.187782287600001,5102
101254258,37.577362060500000,-79.037055969199997,5106
101254260,38.869678497300001,-77.170379638699998,5111
101254261,37.252014160199998,-79.941719055199997,5106
101254265,39.078155517600003,-77.482757568400004,5110
101254266,36.861274719199997,-76.301757812500000,5103
101254267,37.605903625499998,-77.564582824699997,5107
101254268,38.636867523200003,-77.285453796400006,5111
101254269,38.031440734900002,-78.499359130900004,5105
101254270,36.858875274699997,-76.304023742699997,5103
101254273,37.539302825900002,-77.431159973099994,5103
101254276,37.540180206300001,-77.429405212399999,5103
101254280,36.868236541700000,-76.031082153300005,5102
101254281,38.636867523200003,-77.285453796400006,5111
101254284,37.465572357200003,-77.658981323199995,5107
101254286,37.956718444800003,-78.657623290999993,5105
101254287,39.107284545900001,-77.548255920399995,5110
101254288,37.414264678999999,-79.171791076700003,5106
101254291,36.857402801500001,-76.026863098099994,5102
101254292,38.929546356199999,-77.224250793500005,5111
101254293,36.776653289800002,-76.096778869600001,5102
101254296,38.711277008099998,-77.808601379400002,5105
101254298,38.889118194600002,-77.128646850600006,5108
101254299,36.749053955100003,-83.049377441399997,5109
101254301,37.439331054699998,-79.188957214400006,5106
101254303,37.255836486800000,-79.942871093799994,5106
101254305,38.024085998499999,-78.442153930700002,5105
101254306,38.031440734900002,-78.499359130900004,5105
101254309,37.469257354699998,-77.534873962399999,5107
101254311,38.865646362299998,-77.233619689899996,5111
101254312,36.849639892600003,-76.191345214799995,5102
101254313,37.665454864499999,-77.613517761200001,5107
101254316,37.539943695100000,-77.431251525899995,5103
101254317,38.888942718499997,-77.128585815400001,5108
101254321,38.858753204300001,-77.226112365700004,5111
101254324,38.895454406699997,-77.272102356000005,5111
101254326,37.255836486800000,-79.942871093799994,5106
101254327,38.737487793000000,-77.077796935999999,5108
101254328,36.860511779799999,-76.302894592300007,5103
101254329,38.119159698499999,-78.185310363799999,5107
101254330,38.259063720699999,-78.119094848600000,5107
101254336,38.025215148900003,-78.526756286600005,5105
101254338,38.896129608199999,-77.430763244600001,5110
101254339,38.032032012899997,-78.498718261700006,5105
101254340,37.553672790500002,-77.452507018999995,5103
101254341,36.860504150399997,-76.303092956499995,5103
101254342,36.808010101299999,-76.120399475100001,5102
101254349,37.539302825900002,-77.431159973099994,5103
101254351,37.493537902800000,-77.470291137700002,5103
101254352,37.410961151099997,-79.172180175799994,5106
101254353,38.032032012899997,-78.498718261700006,5105
101254354,38.929412841800001,-77.244483947800006,5111
101254356,38.424884796100002,-78.848228454600005,5106
101254358,37.264545440699997,-80.030761718799994,5109
101254359,36.746372222900000,-76.244918823199995,5104
101254362,36.815330505399999,-76.172981262199997,5102
101254371,38.888942718499997,-77.128585815400001,5108
101254373,37.378433227499997,-79.217056274399994,5106
101254381,38.637619018599999,-77.285072326700003,5111
101254386,38.739238739000001,-77.074264526400000,5108
101254387,37.553672790500002,-77.452507018999995,5103
101254393,38.031440734900002,-78.499359130900004,5105
101254394,38.101512908899998,-78.973526000999996,5106
101254399,38.858753204300001,-77.226112365700004,5111
101254402,39.113750457800002,-77.538810729999994,5110
101254404,36.971992492699997,-82.583595275899995,5109
101254405,37.552799224899999,-77.565383911100000,5107
101254410,37.264545440699997,-80.030761718799994,5109
101254415,38.024085998499999,-78.442153930700002,5105
101254454,37.276111602800000,-80.024574279800007,5109
101254455,36.749053955100003,-83.049377441399997,5109
101254457,37.465572357200003,-77.658981323199995,5107
101254461,37.411403655999997,-77.649169921899997,5107
